id,title,price,promo_price,url,city
3244543,Конструктор LEGO Minions Миньоны в лаборатории Грю 75546,2149.0,,https://www.detmir.ru/product/index/id/3244543/,Moscow
3405616,Конструктор LEGO Super Mario набор усилений Марио-пингвин 71384,1069.0,739.0,https://www.detmir.ru/product/index/id/3405616/,Moscow
3188096,Конструктор LEGO DUPLO Princess Ледяной замок 10899,5389.0,4849.0,https://www.detmir.ru/product/index/id/3188096/,Moscow
3226648,Конструктор LEGO City Police Полицейский отряд с собакой 60241,889.0,799.0,https://www.detmir.ru/product/index/id/3226648/,Moscow
3156351,Конструктор LEGO 4+ Парк аттракционов Базза и Вуди 10770,4789.0,3879.0,https://www.detmir.ru/product/index/id/3156351/,Moscow
3405595,Конструктор LEGO Minifigures Минифигурки Серия 21 71029,289.0,,https://www.detmir.ru/product/index/id/3405595/,Moscow
3405576,Конструктор LEGO Dots Браслет Музыка 41933,589.0,,https://www.detmir.ru/product/index/id/3405576/,Moscow
3596890,Конструктор LEGO City Wildlife Спасательный вездеход для зверей 60300,889.0,799.0,https://www.detmir.ru/product/index/id/3596890/,Moscow
3156347,Конструктор LEGO 4+ Трюковое шоу Дюка Бубумса 10767,1789.0,1449.0,https://www.detmir.ru/product/index/id/3156347/,Moscow
3226725,Конструктор LEGO Star Wars Истребитель Сид ситхов 75272,7569.0,,https://www.detmir.ru/product/index/id/3226725/,Moscow
3889880,Конструктор LEGO Super Heroes Человек-паук против атаки дронов Мистерио 76184,2149.0,,https://www.detmir.ru/product/index/id/3889880/,Moscow
3596976,Конструктор LEGO Ninjago Спидер-амфибия ниндзя 71752,4309.0,,https://www.detmir.ru/product/index/id/3596976/,Moscow
3596843,Конструктор LEGO Dots Брелок для сумки Единорог 41940,649.0,,https://www.detmir.ru/product/index/id/3596843/,Moscow
3226681,Конструктор LEGO City Great Vehicles Транспортировщик скоростных катеров 60254,2989.0,2499.0,https://www.detmir.ru/product/index/id/3226681/,Moscow
3405545,Конструктор LEGO Disney Princess Саламандра Бруни 43186,1309.0,,https://www.detmir.ru/product/index/id/3405545/,Moscow
3244551,Конструктор LEGO Super Heroes Геликарриер 76153,13789.0,,https://www.detmir.ru/product/index/id/3244551/,Moscow
3405629,Конструктор LEGO Ninjago Легендарные битвы: Зейн против Ниндроида 71731,949.0,,https://www.detmir.ru/product/index/id/3405629/,Moscow
3244582,Конструктор LEGO Super Mario Марио-кот 71372,1069.0,,https://www.detmir.ru/product/index/id/3244582/,Moscow
3599724,Конструктор LEGO VIDIYO Punk Pirate Ship (Корабль Пирата Панка) 43114,7189.0,5419.0,https://www.detmir.ru/product/index/id/3599724/,Moscow
